date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-08-06,27,24,0.0,5.0,5,53,11:57 PM,12:01 PM,06:17 AM,07:12 PM,24,28,28,25,21,77,95,5.7,1006,27,7,244,8,mumbai
2015-08-07,29,24,0.0,11.0,6,46,No moonrise,12:59 PM,06:17 AM,07:12 PM,24,30,30,26,20,63,91,1.7,1006,29,8,248,8,mumbai
2015-08-08,28,24,0.0,3.0,6,38,12:45 AM,01:56 PM,06:17 AM,07:11 PM,24,30,30,26,17,86,92,4.7,1006,28,8,226,6,mumbai
2015-08-09,28,24,0.0,1.0,6,31,01:36 AM,02:52 PM,06:18 AM,07:10 PM,24,30,30,26,15,98,92,3.3,1004,28,9,189,5,mumbai
2015-08-10,28,24,0.0,1.0,6,24,02:26 AM,03:46 PM,06:18 AM,07:10 PM,24,30,30,26,17,97,91,3.6,1004,28,8,179,7,mumbai
2015-08-11,28,24,0.0,6.0,6,16,03:19 AM,04:36 PM,06:18 AM,07:09 PM,24,30,30,26,15,87,90,0.9,1006,28,6,182,6,mumbai
2015-08-12,28,24,0.0,8.0,6,9,04:11 AM,05:25 PM,06:19 AM,07:09 PM,24,29,29,26,15,81,90,3.6,1007,28,8,175,5,mumbai
2015-08-13,29,24,0.0,10.0,6,2,05:04 AM,06:09 PM,06:19 AM,07:08 PM,24,30,30,26,16,79,87,3.0,1007,29,9,208,5,mumbai
2015-08-14,29,24,0.0,9.0,6,0,05:55 AM,06:51 PM,06:19 AM,07:07 PM,24,29,29,26,18,75,88,6.1,1006,29,7,189,7,mumbai
2015-08-15,30,24,0.0,11.0,6,0,06:45 AM,07:32 PM,06:19 AM,07:07 PM,24,30,30,26,18,68,86,5.1,1008,30,9,191,7,mumbai
2015-08-16,30,24,0.0,11.0,6,5,07:34 AM,08:09 PM,06:20 AM,07:06 PM,24,30,30,26,17,68,87,2.9,1009,30,10,191,6,mumbai
2015-08-17,30,24,0.0,11.0,6,12,08:22 AM,08:46 PM,06:20 AM,07:05 PM,24,30,30,26,15,77,87,5.5,1008,30,10,188,6,mumbai
2015-08-18,31,24,0.0,7.0,6,20,09:10 AM,09:24 PM,06:20 AM,07:05 PM,24,31,31,27,13,57,84,2.1,1009,31,9,200,6,mumbai
2015-08-19,31,24,0.0,12.0,6,27,09:57 AM,10:01 PM,06:21 AM,07:04 PM,24,31,31,27,10,51,84,1.1,1010,31,10,211,5,mumbai
2015-08-20,30,25,0.0,9.0,6,34,10:45 AM,10:39 PM,06:21 AM,07:03 PM,24,31,31,27,12,67,86,3.1,1010,30,9,206,6,mumbai
2015-08-21,29,24,0.0,7.0,6,42,11:35 AM,11:20 PM,06:21 AM,07:02 PM,24,30,30,27,18,71,86,1.2,1010,29,9,213,7,mumbai
2015-08-22,30,24,0.0,10.0,6,49,12:25 PM,No moonset,06:21 AM,07:02 PM,24,30,30,26,18,68,86,2.8,1009,30,9,252,7,mumbai
2015-08-23,29,24,0.0,8.0,6,56,01:17 PM,12:04 AM,06:21 AM,07:01 PM,24,30,30,26,18,75,88,2.9,1009,29,10,242,6,mumbai
2015-08-24,29,24,0.0,8.0,6,63,02:10 PM,12:51 AM,06:22 AM,07:00 PM,23,29,29,26,18,66,86,1.4,1010,29,10,208,7,mumbai
2015-08-25,27,23,0.0,1.0,6,71,03:04 PM,01:42 AM,06:22 AM,06:59 PM,23,28,28,25,13,92,91,9.4,1009,27,8,208,4,mumbai
2015-08-26,29,24,0.0,8.0,6,78,03:58 PM,02:37 AM,06:22 AM,06:59 PM,24,30,30,26,15,81,88,2.0,1008,29,8,208,6,mumbai
2015-08-27,29,23,0.0,9.0,6,85,04:52 PM,03:36 AM,06:22 AM,06:58 PM,24,30,30,26,12,73,87,2.2,1007,29,10,194,5,mumbai
2015-08-28,29,24,0.0,1.0,6,92,05:45 PM,04:36 AM,06:23 AM,06:57 PM,24,30,30,26,15,92,88,2.0,1008,29,9,183,6,mumbai
2015-08-29,30,24,0.0,11.0,6,100,06:35 PM,05:39 AM,06:23 AM,06:56 PM,24,29,29,26,16,71,87,3.0,1008,30,8,182,6,mumbai
2015-08-30,29,23,0.0,11.0,6,100,07:25 PM,06:42 AM,06:23 AM,06:55 PM,23,29,29,26,18,63,86,4.7,1008,29,8,185,7,mumbai
2015-08-31,29,24,0.0,8.0,6,89,08:14 PM,07:45 AM,06:23 AM,06:55 PM,24,29,29,26,18,72,87,1.9,1009,29,9,192,7,mumbai
2015-09-01,28,24,0.0,12.0,6,74,09:03 PM,08:48 AM,06:23 AM,06:54 PM,24,29,29,26,18,65,88,1.3,1006,28,8,186,9,mumbai
2015-09-02,30,23,0.0,10.0,6,66,09:52 PM,09:50 AM,06:24 AM,06:53 PM,23,29,29,26,15,49,82,2.1,1008,30,9,188,7,mumbai
2015-09-03,31,22,0.0,10.0,6,59,10:41 PM,10:50 AM,06:24 AM,06:52 PM,23,29,29,26,12,22,80,0.4,1009,31,10,179,5,mumbai
2015-09-04,31,23,0.0,12.0,7,51,11:32 PM,11:50 AM,06:24 AM,06:51 PM,23,30,30,27,9,29,76,0.2,1012,31,9,214,4,mumbai
2015-09-05,29,24,0.0,12.0,6,44,No moonrise,12:47 PM,06:24 AM,06:50 PM,23,30,30,26,13,66,88,0.0,1007,29,8,218,8,mumbai
2015-09-06,29,24,0.0,12.0,6,36,12:23 AM,01:42 PM,06:24 AM,06:49 PM,23,29,29,26,12,60,87,0.4,1007,29,8,220,7,mumbai
2015-09-07,31,23,0.0,11.0,6,29,01:16 AM,02:34 PM,06:25 AM,06:49 PM,22,30,30,27,11,40,74,0.9,1010,31,10,222,7,mumbai
2015-09-08,32,23,0.0,10.0,6,21,02:08 AM,03:23 PM,06:25 AM,06:48 PM,22,30,30,27,9,41,76,0.9,1010,32,10,227,5,mumbai
2015-09-09,29,24,0.0,8.0,6,14,03:00 AM,04:08 PM,06:25 AM,06:47 PM,23,30,30,26,8,59,85,9.5,1010,29,9,166,4,mumbai
2015-09-10,31,24,0.0,7.0,6,6,03:51 AM,04:51 PM,06:25 AM,06:46 PM,24,31,31,27,7,62,83,6.5,1010,31,9,248,4,mumbai
2015-09-11,32,25,0.0,4.0,6,0,04:41 AM,05:31 PM,06:25 AM,06:45 PM,25,33,33,28,9,63,83,12.9,1009,32,8,222,4,mumbai
2015-09-12,31,24,0.0,4.0,6,0,05:30 AM,06:09 PM,06:25 AM,06:44 PM,24,31,31,27,11,77,86,28.6,1009,31,7,198,5,mumbai
2015-09-13,31,24,0.0,6.0,6,0,06:18 AM,06:47 PM,06:26 AM,06:43 PM,24,31,31,27,9,70,85,16.3,1010,31,8,174,4,mumbai
2015-09-14,30,24,0.0,7.0,6,1,07:06 AM,07:24 PM,06:26 AM,06:42 PM,24,31,31,27,10,66,86,23.5,1009,30,8,167,5,mumbai
2015-09-15,30,24,0.0,6.0,6,9,07:54 AM,08:01 PM,06:26 AM,06:42 PM,25,30,30,26,11,73,90,21.6,1007,30,8,219,4,mumbai
2015-09-16,29,24,0.0,1.0,6,16,08:41 AM,08:39 PM,06:26 AM,06:41 PM,24,30,30,26,10,84,90,13.1,1007,29,7,220,5,mumbai
2015-09-17,29,24,0.0,11.0,6,24,09:30 AM,09:19 PM,06:26 AM,06:40 PM,24,30,30,26,13,62,85,4.2,1007,29,8,210,7,mumbai
2015-09-18,29,24,0.0,8.0,6,32,10:19 AM,10:01 PM,06:27 AM,06:39 PM,24,29,29,26,20,61,85,25.8,1007,29,8,227,9,mumbai
2015-09-19,30,24,0.0,9.0,6,39,11:10 AM,10:45 PM,06:27 AM,06:38 PM,24,30,30,26,24,65,85,15.7,1007,30,8,215,11,mumbai
2015-09-20,28,24,0.0,9.0,6,47,12:02 PM,11:34 PM,06:27 AM,06:37 PM,24,29,29,26,21,65,86,4.2,1008,28,8,239,10,mumbai
2015-09-21,28,24,0.0,9.0,6,54,12:54 PM,No moonset,06:27 AM,06:36 PM,24,29,29,25,26,80,91,3.5,1006,28,7,190,12,mumbai
2015-09-22,30,24,0.0,8.0,6,62,01:47 PM,12:25 AM,06:27 AM,06:35 PM,24,30,30,26,19,77,89,1.1,1008,30,5,188,9,mumbai
2015-09-23,30,23,0.0,8.0,6,69,02:39 PM,01:21 AM,06:27 AM,06:34 PM,24,30,30,26,13,64,87,1.4,1010,30,6,220,5,mumbai
2015-09-24,31,22,0.0,11.0,6,77,03:31 PM,02:18 AM,06:28 AM,06:33 PM,23,30,30,26,8,35,84,0.1,1010,31,8,230,4,mumbai
2015-09-25,31,23,0.0,10.0,6,84,04:21 PM,03:19 AM,06:28 AM,06:33 PM,23,30,30,26,9,27,82,0.2,1009,31,9,183,5,mumbai
2015-09-26,31,21,0.0,12.0,7,92,05:11 PM,04:20 AM,06:28 AM,06:32 PM,22,29,29,26,9,5,78,0.0,1010,31,10,189,5,mumbai
2015-09-27,32,23,0.0,12.0,7,99,06:00 PM,05:24 AM,06:28 AM,06:31 PM,22,30,30,27,11,6,77,0.0,1010,32,8,178,5,mumbai
2015-09-28,34,22,0.0,12.0,7,100,06:49 PM,06:26 AM,06:28 AM,06:30 PM,23,31,31,27,12,12,75,0.0,1009,34,8,138,5,mumbai
2015-09-29,35,23,0.0,12.0,7,85,07:39 PM,07:30 AM,06:29 AM,06:29 PM,22,32,32,29,11,20,66,0.0,1009,35,10,92,6,mumbai
2015-09-30,36,24,0.0,12.0,7,78,08:30 PM,08:33 AM,06:29 AM,06:28 PM,22,33,33,29,13,11,62,0.0,1010,36,10,54,6,mumbai
2015-10-01,36,25,0.0,12.0,7,75,09:23 PM,09:36 AM,06:29 AM,06:27 PM,22,33,33,29,10,13,61,0.0,1010,36,10,127,5,mumbai
2015-10-02,33,26,0.0,10.0,6,68,10:15 PM,10:36 AM,06:29 AM,06:26 PM,24,33,33,28,10,41,77,7.0,1012,33,9,167,4,mumbai
2015-10-03,31,25,0.0,3.0,6,61,11:10 PM,11:34 AM,06:29 AM,06:26 PM,25,32,32,27,9,64,84,13.5,1012,31,9,203,5,mumbai
2015-10-04,32,25,0.0,8.0,6,53,No moonrise,12:28 PM,06:30 AM,06:25 PM,24,32,32,27,8,61,82,14.2,1012,32,9,230,4,mumbai
2015-10-05,33,25,0.0,9.0,6,46,12:03 AM,01:20 PM,06:30 AM,06:24 PM,25,33,33,28,10,34,81,5.3,1010,33,9,165,4,mumbai
2015-10-06,36,25,0.0,12.0,7,39,12:56 AM,02:06 PM,06:30 AM,06:23 PM,22,33,33,29,10,4,61,0.0,1009,36,10,136,4,mumbai
2015-10-07,36,24,0.0,12.0,7,31,01:48 AM,02:50 PM,06:30 AM,06:22 PM,20,32,32,29,10,9,55,0.0,1009,36,10,123,4,mumbai
2015-10-08,34,24,0.0,12.0,7,24,02:38 AM,03:31 PM,06:31 AM,06:22 PM,22,33,33,29,8,18,64,0.0,1009,34,10,189,4,mumbai
2015-10-09,33,25,0.0,9.0,6,17,03:27 AM,04:09 PM,06:31 AM,06:21 PM,25,33,33,28,10,23,80,2.4,1009,33,9,208,5,mumbai
2015-10-10,33,24,0.0,11.0,6,10,04:15 AM,04:47 PM,06:31 AM,06:20 PM,24,33,33,28,9,36,82,0.5,1009,33,8,172,5,mumbai
2015-10-11,33,25,0.0,9.0,6,2,05:03 AM,05:24 PM,06:31 AM,06:19 PM,24,32,32,28,10,48,80,9.8,1011,33,8,168,5,mumbai
2015-10-12,33,24,0.0,12.0,7,0,05:51 AM,06:01 PM,06:32 AM,06:18 PM,24,32,32,27,8,25,81,0.2,1012,33,9,153,4,mumbai
2015-10-13,34,24,0.0,10.0,6,0,06:38 AM,06:39 PM,06:32 AM,06:18 PM,24,33,33,28,7,28,77,1.3,1012,34,8,131,3,mumbai
2015-10-14,36,25,0.0,12.0,7,5,07:27 AM,07:18 PM,06:32 AM,06:17 PM,23,34,34,29,9,8,66,0.0,1012,36,10,126,4,mumbai
2015-10-15,36,24,0.0,12.0,7,12,08:16 AM,08:00 PM,06:32 AM,06:16 PM,19,32,32,29,10,5,50,0.0,1012,36,10,81,5,mumbai
2015-10-16,36,23,0.0,12.0,7,19,09:07 AM,08:43 PM,06:33 AM,06:15 PM,19,31,31,29,11,12,51,0.0,1012,36,10,93,6,mumbai
2015-10-17,36,24,0.0,12.0,7,27,09:58 AM,09:31 PM,06:33 AM,06:15 PM,21,32,32,29,10,18,59,0.0,1012,36,10,138,5,mumbai
2015-10-18,35,25,0.0,10.0,6,34,10:49 AM,10:20 PM,06:33 AM,06:14 PM,22,33,33,29,10,14,63,1.3,1013,35,10,139,6,mumbai
2015-10-19,36,25,0.0,12.0,7,41,11:41 AM,11:13 PM,06:34 AM,06:13 PM,22,33,33,30,9,5,61,0.0,1013,36,10,132,4,mumbai
2015-10-20,36,25,0.0,12.0,7,48,12:31 PM,No moonset,06:34 AM,06:13 PM,20,32,32,29,8,20,55,0.0,1011,36,10,147,4,mumbai
2015-10-21,36,25,0.0,12.0,6,56,01:22 PM,12:08 AM,06:34 AM,06:12 PM,20,32,32,30,8,44,54,0.0,1011,36,10,124,4,mumbai
2015-10-22,36,26,0.0,12.0,7,63,02:11 PM,01:05 AM,06:35 AM,06:11 PM,20,32,32,30,10,48,53,0.0,1011,36,10,166,3,mumbai
2015-10-23,36,26,0.0,12.0,7,70,02:59 PM,02:04 AM,06:35 AM,06:11 PM,21,33,33,30,8,56,56,0.4,1011,36,10,217,3,mumbai
2015-10-24,34,26,0.0,10.0,6,77,03:47 PM,03:04 AM,06:35 AM,06:10 PM,21,32,32,30,8,46,52,0.6,1011,34,10,172,5,mumbai
2015-10-25,36,26,0.0,11.0,6,85,04:35 PM,04:05 AM,06:36 AM,06:09 PM,21,33,33,30,10,36,59,0.6,1012,36,10,153,4,mumbai
2015-10-26,35,25,0.0,12.0,7,92,05:24 PM,05:08 AM,06:36 AM,06:09 PM,21,32,32,29,10,39,64,0.0,1013,35,10,148,4,mumbai
2015-10-27,34,25,0.0,12.0,7,99,06:14 PM,06:11 AM,06:36 AM,06:08 PM,21,32,32,29,10,25,64,0.0,1012,34,10,131,3,mumbai
2015-10-28,35,23,0.0,12.0,7,100,07:07 PM,07:15 AM,06:37 AM,06:08 PM,20,31,31,29,9,21,60,0.0,1012,35,10,147,4,mumbai
2015-10-29,34,23,0.0,12.0,7,86,08:01 PM,08:17 AM,06:37 AM,06:07 PM,17,29,29,28,12,10,50,0.0,1012,34,10,107,6,mumbai
2015-10-30,34,22,0.0,12.0,7,79,08:56 PM,09:19 AM,06:38 AM,06:07 PM,17,30,30,28,12,6,52,0.0,1011,34,10,157,5,mumbai
2015-10-31,35,23,0.0,12.0,7,75,09:52 PM,10:17 AM,06:38 AM,06:06 PM,18,30,30,28,13,3,52,0.0,1011,35,10,168,6,mumbai
2015-11-01,35,23,0.0,12.0,7,59,10:47 PM,11:11 AM,06:39 AM,06:06 PM,19,30,30,28,12,12,58,0.0,1011,35,10,148,5,mumbai
2015-11-02,32,23,0.0,12.0,7,52,11:41 PM,12:01 PM,06:39 AM,06:05 PM,18,29,29,28,12,3,57,0.0,1012,32,10,134,6,mumbai
2015-11-03,35,23,0.0,12.0,7,44,No moonrise,12:47 PM,06:39 AM,06:05 PM,18,30,30,28,9,6,52,0.0,1012,35,10,131,4,mumbai
2015-11-04,35,24,0.0,12.0,7,37,12:32 AM,01:30 PM,06:40 AM,06:04 PM,19,31,31,28,9,8,55,0.0,1012,35,10,177,4,mumbai
2015-11-05,35,24,0.0,12.0,7,29,01:23 AM,02:09 PM,06:40 AM,06:04 PM,20,31,31,28,7,7,59,0.0,1012,35,10,174,3,mumbai
2015-11-06,36,24,0.0,12.0,7,22,02:11 AM,02:47 PM,06:41 AM,06:03 PM,18,31,31,29,10,7,52,0.0,1011,36,10,128,4,mumbai
2015-11-07,36,24,0.0,12.0,7,14,02:59 AM,03:24 PM,06:41 AM,06:03 PM,16,30,30,29,13,7,47,0.0,1012,36,10,153,5,mumbai
2015-11-08,36,24,0.0,12.0,7,6,03:47 AM,04:01 PM,06:42 AM,06:03 PM,17,30,30,29,12,5,47,0.0,1013,36,10,154,5,mumbai
2015-11-09,35,23,0.0,12.0,7,0,04:34 AM,04:38 PM,06:42 AM,06:02 PM,17,30,30,28,11,5,48,0.0,1012,35,10,134,5,mumbai
2015-11-10,35,23,0.0,12.0,7,0,05:23 AM,05:17 PM,06:43 AM,06:02 PM,16,29,29,28,13,3,46,0.0,1011,35,10,54,5,mumbai
2015-11-11,34,23,0.0,12.0,7,0,06:12 AM,05:58 PM,06:43 AM,06:02 PM,16,29,29,28,14,3,48,0.0,1012,34,10,61,8,mumbai
2015-11-12,35,24,0.0,12.0,7,1,07:03 AM,06:41 PM,06:44 AM,06:01 PM,16,30,30,28,15,2,47,0.0,1013,35,10,71,8,mumbai
2015-11-13,36,22,0.0,12.0,7,8,07:54 AM,07:28 PM,06:44 AM,06:01 PM,16,29,29,28,13,2,47,0.0,1014,36,10,129,6,mumbai
2015-11-14,36,22,0.0,12.0,7,16,08:46 AM,08:17 PM,06:45 AM,06:01 PM,16,30,30,28,13,2,46,0.0,1011,36,10,132,6,mumbai
2015-11-15,36,22,0.0,12.0,7,24,09:39 AM,09:09 PM,06:46 AM,06:01 PM,16,29,29,28,13,3,45,0.0,1011,36,10,136,6,mumbai
2015-11-16,36,23,0.0,11.0,7,31,10:29 AM,10:03 PM,06:46 AM,06:00 PM,16,30,30,29,14,3,44,0.0,1011,36,10,92,6,mumbai
2015-11-17,36,23,0.0,11.0,7,39,11:19 AM,10:59 PM,06:47 AM,06:00 PM,15,29,29,28,13,3,44,0.0,1010,36,10,167,5,mumbai
2015-11-18,35,22,0.0,11.0,7,46,12:07 PM,11:56 PM,06:47 AM,06:00 PM,14,28,28,28,15,2,41,0.0,1012,35,10,71,7,mumbai
2015-11-19,34,22,0.0,11.0,7,54,12:54 PM,No moonset,06:48 AM,06:00 PM,13,28,28,27,14,0,42,0.0,1013,34,10,59,7,mumbai
2015-11-20,34,21,0.0,11.0,7,61,01:41 PM,12:54 AM,06:48 AM,06:00 PM,15,29,29,27,15,7,47,0.0,1011,34,10,53,6,mumbai
2015-11-21,34,24,0.0,10.0,6,69,02:26 PM,01:52 AM,06:49 AM,06:00 PM,19,30,30,28,10,42,60,2.6,1011,34,9,141,5,mumbai
2015-11-22,32,24,0.0,8.0,6,76,03:13 PM,02:51 AM,06:50 AM,06:00 PM,22,30,30,27,9,66,74,10.1,1012,32,9,174,4,mumbai
2015-11-23,33,24,0.0,10.0,6,84,04:01 PM,03:52 AM,06:50 AM,06:00 PM,23,31,31,27,9,43,75,8.2,1012,33,8,162,4,mumbai
2015-11-24,33,24,0.0,11.0,7,91,04:51 PM,04:54 AM,06:51 AM,06:00 PM,22,30,30,28,7,40,71,1.0,1013,33,10,134,4,mumbai
2015-11-25,33,24,0.0,10.0,6,99,05:44 PM,05:56 AM,06:51 AM,06:00 PM,21,30,30,27,7,38,65,2.0,1013,33,10,59,4,mumbai
2015-11-26,34,24,0.0,11.0,7,100,06:39 PM,06:59 AM,06:52 AM,06:00 PM,20,31,31,28,8,20,60,0.0,1012,34,10,163,4,mumbai
2015-11-27,33,24,0.0,11.0,7,86,07:35 PM,07:59 AM,06:53 AM,06:00 PM,19,29,29,28,12,16,55,0.0,1011,33,10,154,5,mumbai
2015-11-28,32,23,0.0,11.0,7,78,08:32 PM,08:57 AM,06:53 AM,06:00 PM,15,28,28,27,11,22,46,0.0,1012,32,10,210,4,mumbai
2015-11-29,34,23,0.0,11.0,7,71,09:28 PM,09:51 AM,06:54 AM,06:00 PM,17,29,29,27,10,10,51,0.0,1014,34,10,142,4,mumbai
2015-11-30,34,24,0.0,11.0,7,63,10:22 PM,10:39 AM,06:54 AM,06:00 PM,18,29,29,28,10,9,55,0.0,1014,34,10,141,5,mumbai
2015-12-01,35,23,0.0,11.0,7,61,11:14 PM,11:25 AM,06:55 AM,06:00 PM,18,30,30,28,9,9,55,0.0,1013,35,10,145,4,mumbai
2015-12-02,35,23,0.0,11.0,7,54,No moonrise,12:06 PM,06:56 AM,06:00 PM,18,29,29,28,12,11,51,0.0,1013,35,10,154,5,mumbai
2015-12-03,34,23,0.0,11.0,7,46,12:04 AM,12:45 PM,06:56 AM,06:00 PM,17,30,30,28,13,7,47,0.0,1013,34,10,153,6,mumbai
2015-12-04,35,25,0.0,11.0,7,39,12:53 AM,01:23 PM,06:57 AM,06:00 PM,17,30,30,29,12,3,43,0.0,1013,35,10,210,6,mumbai
2015-12-05,34,22,0.0,12.0,7,32,01:41 AM,02:00 PM,06:58 AM,06:01 PM,16,29,29,27,12,1,48,0.0,1013,34,10,140,5,mumbai
2015-12-06,35,22,0.0,12.0,7,25,02:28 AM,02:37 PM,06:58 AM,06:01 PM,15,29,29,27,12,0,47,0.0,1013,35,10,101,5,mumbai
2015-12-07,35,21,0.0,12.0,7,17,03:17 AM,03:15 PM,06:59 AM,06:01 PM,14,28,28,27,13,0,42,0.0,1014,35,10,64,5,mumbai
2015-12-08,35,21,0.0,12.0,7,10,04:05 AM,03:55 PM,06:59 AM,06:01 PM,14,28,28,27,11,0,44,0.0,1014,35,10,137,5,mumbai
2015-12-09,33,21,0.0,11.0,7,3,04:56 AM,04:37 PM,07:00 AM,06:01 PM,14,27,27,26,9,3,47,0.0,1013,33,10,151,5,mumbai
2015-12-10,33,21,0.0,11.0,7,0,05:47 AM,05:23 PM,07:01 AM,06:02 PM,16,27,27,26,9,13,53,0.0,1013,33,10,169,5,mumbai
2015-12-11,31,20,0.0,11.0,7,0,06:40 AM,06:11 PM,07:01 AM,06:02 PM,18,27,27,25,9,12,61,0.0,1012,31,10,254,5,mumbai
2015-12-12,32,21,0.0,11.0,7,4,07:33 AM,07:04 PM,07:02 AM,06:02 PM,13,26,26,25,10,19,44,0.0,1011,32,10,217,4,mumbai
2015-12-13,32,20,0.0,11.0,7,12,08:25 AM,07:58 PM,07:02 AM,06:03 PM,10,26,26,25,11,21,36,0.0,1012,32,10,187,5,mumbai
2015-12-14,33,22,0.0,11.0,7,19,09:17 AM,08:54 PM,07:03 AM,06:03 PM,12,27,27,26,12,13,37,0.0,1012,33,10,163,5,mumbai
2015-12-15,34,22,0.0,11.0,7,26,10:06 AM,09:52 PM,07:04 AM,06:04 PM,15,28,28,27,10,9,45,0.0,1012,34,10,192,5,mumbai
2015-12-16,33,22,0.0,11.0,7,33,10:54 AM,10:49 PM,07:04 AM,06:04 PM,15,27,27,26,12,9,46,0.0,1012,33,10,246,5,mumbai
2015-12-17,32,20,0.0,11.0,7,41,11:40 AM,11:47 PM,07:05 AM,06:04 PM,8,25,25,25,17,6,32,0.0,1013,32,10,245,8,mumbai
2015-12-18,32,19,0.0,11.0,6,48,12:25 PM,No moonset,07:05 AM,06:05 PM,11,25,25,25,13,8,39,0.0,1014,32,10,129,6,mumbai
2015-12-19,33,19,0.0,10.0,5,55,01:10 PM,12:44 AM,07:06 AM,06:05 PM,13,25,25,25,11,21,42,0.0,1015,33,10,140,6,mumbai
2015-12-20,31,19,0.0,10.0,5,62,01:56 PM,01:43 AM,07:06 AM,06:06 PM,14,25,25,25,10,29,43,0.0,1014,31,10,137,6,mumbai
2015-12-21,32,20,0.0,11.0,7,70,02:43 PM,02:42 AM,07:07 AM,06:06 PM,12,26,26,25,13,3,42,0.0,1015,32,10,161,5,mumbai
2015-12-22,30,18,0.0,11.0,6,77,03:33 PM,03:42 AM,07:07 AM,06:07 PM,9,23,23,23,12,0,36,0.0,1017,30,10,173,6,mumbai
2015-12-23,31,17,0.0,11.0,6,84,04:25 PM,04:42 AM,07:08 AM,06:07 PM,7,23,23,23,16,0,33,0.0,1017,31,10,177,7,mumbai
2015-12-24,31,17,0.0,11.0,6,92,05:20 PM,05:43 AM,07:08 AM,06:08 PM,6,23,23,23,16,0,30,0.0,1017,31,10,44,8,mumbai
2015-12-25,31,18,0.0,11.0,6,99,06:16 PM,06:41 AM,07:09 AM,06:08 PM,6,23,23,23,17,0,30,0.0,1017,31,10,67,7,mumbai
2015-12-26,32,17,0.0,11.0,6,100,07:13 PM,07:37 AM,07:09 AM,06:09 PM,5,23,23,23,14,0,30,0.0,1017,32,10,107,6,mumbai
2015-12-27,33,16,0.0,11.0,6,87,08:08 PM,08:28 AM,07:10 AM,06:09 PM,8,24,24,24,11,0,30,0.0,1018,33,10,57,5,mumbai
2015-12-28,31,18,0.0,11.0,6,79,09:02 PM,09:17 AM,07:10 AM,06:10 PM,10,24,24,25,11,1,33,0.0,1017,31,10,130,6,mumbai
2015-12-29,32,17,0.0,11.0,6,72,09:55 PM,10:01 AM,07:11 AM,06:10 PM,11,24,24,25,11,4,40,0.0,1013,32,10,172,6,mumbai
2015-12-30,35,20,0.0,11.0,7,65,10:45 PM,10:41 AM,07:11 AM,06:11 PM,11,27,27,26,9,6,33,0.0,1014,35,10,155,4,mumbai
2015-12-31,37,20,0.0,11.0,7,61,11:34 PM,11:20 AM,07:11 AM,06:12 PM,11,28,28,27,11,0,33,0.0,1016,37,10,164,5,mumbai
2016-01-01,36,20,0.0,11.0,7,50,No moonrise,11:58 AM,07:12 AM,06:12 PM,11,27,27,27,11,0,34,0.0,1017,36,10,121,6,mumbai
2016-01-02,34,20,0.0,11.0,7,43,12:21 AM,12:34 PM,07:12 AM,06:13 PM,12,27,27,26,10,0,38,0.0,1018,34,10,147,5,mumbai
2016-01-03,33,19,0.0,11.0,7,36,01:09 AM,01:12 PM,07:12 AM,06:13 PM,11,26,26,25,9,0,36,0.0,1016,33,10,177,5,mumbai
2016-01-04,32,19,0.0,11.0,6,28,01:57 AM,01:51 PM,07:13 AM,06:14 PM,13,25,25,25,11,4,45,0.0,1014,32,10,177,7,mumbai
2016-01-05,34,21,0.0,11.0,7,21,02:46 AM,02:31 PM,07:13 AM,06:15 PM,13,27,27,26,10,2,42,0.0,1015,34,10,157,5,mumbai
2016-01-06,33,21,0.0,11.0,7,14,03:37 AM,03:15 PM,07:13 AM,06:15 PM,13,27,27,26,7,3,42,0.0,1015,33,10,148,4,mumbai
2016-01-07,34,20,0.0,11.0,7,7,04:29 AM,04:02 PM,07:14 AM,06:16 PM,14,27,27,25,10,11,44,0.0,1016,34,10,153,5,mumbai
2016-01-08,33,20,0.0,11.0,7,0,05:22 AM,04:53 PM,07:14 AM,06:16 PM,13,26,26,26,11,4,40,0.0,1016,33,10,139,5,mumbai
2016-01-09,34,21,0.0,11.0,7,0,06:16 AM,05:48 PM,07:14 AM,06:17 PM,11,27,27,26,14,2,38,0.0,1015,34,10,182,6,mumbai
2016-01-10,34,19,0.0,11.0,7,0,07:09 AM,06:44 PM,07:14 AM,06:18 PM,11,26,26,25,11,2,35,0.0,1015,34,10,155,6,mumbai
2016-01-11,34,20,0.0,11.0,7,8,08:01 AM,07:43 PM,07:14 AM,06:18 PM,12,26,26,25,9,2,42,0.0,1015,34,10,154,5,mumbai
2016-01-12,31,18,0.0,11.0,6,15,08:50 AM,08:42 PM,07:15 AM,06:19 PM,14,25,25,24,10,1,49,0.0,1014,31,10,210,5,mumbai
2016-01-13,31,19,0.0,11.0,6,22,09:39 AM,09:41 PM,07:15 AM,06:20 PM,14,25,25,24,10,1,49,0.0,1013,31,10,212,5,mumbai
2016-01-14,29,19,0.0,11.0,6,29,10:25 AM,10:40 PM,07:15 AM,06:20 PM,14,24,24,23,10,1,53,0.0,1013,29,10,198,5,mumbai
2016-01-15,29,19,0.0,11.0,6,37,11:10 AM,11:38 PM,07:15 AM,06:21 PM,14,24,24,23,8,4,55,0.0,1012,29,10,166,4,mumbai
